customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test 30%,Train/Test 3 months,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
9117-LYRCE,2012/08/21,2012/09/20,2012/10/14,54,24,FALSE,TRUE,FALSE,Train,Train,4,8,42.62,9,25,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/09/25,2012/10/25,2012/11/01,37,7,FALSE,TRUE,FALSE,Train,Train,1,9,37.19,10,35,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/10/11,2012/11/10,2012/11/13,33,3,FALSE,TRUE,FALSE,Train,Train,1,10,86.6,11,16,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/10/21,2012/11/20,2012/11/30,40,10,FALSE,TRUE,FALSE,Train,Train,2,10,57.17,11,10,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/10/25,2012/11/24,2012/11/25,31,1,FALSE,TRUE,FALSE,Train,Train,1,10,61.31,11,4,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/11/11,2012/12/11,2012/12/17,36,6,FALSE,TRUE,FALSE,Train,Train,1,11,11.13,12,17,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/01/02,2013/02/01,2013/02/06,35,5,FALSE,TRUE,FALSE,Train,Train,1,1,49.59,2,52,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/01/15,2013/02/14,2013/02/27,43,13,FALSE,TRUE,FALSE,Train,Train,2,1,60.11,2,13,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/02/20,2013/03/22,2013/03/23,31,1,FALSE,TRUE,FALSE,Train,Train,1,2,29.25,3,36,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/03/01,2013/03/31,2013/04/30,60,30,FALSE,TRUE,FALSE,Train,Train,5,3,58.69,3,9,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/04/14,2013/05/14,2013/06/08,55,25,FALSE,TRUE,FALSE,Test,Train,4,4,45.6,5,44,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/05/27,2013/06/26,2013/07/05,39,9,FALSE,TRUE,FALSE,Test,Train,2,5,48.73,6,43,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/05/28,2013/06/27,2013/06/24,27,0,FALSE,FALSE,TRUE,Test,Train,0,5,67.72,6,1,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/07/30,2013/08/29,2013/08/27,28,0,FALSE,FALSE,TRUE,Test,Train,0,7,41.64,8,63,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/10/04,2013/11/03,2013/10/28,24,0,FALSE,FALSE,TRUE,Test,Test,0,10,59.73,11,66,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/10/13,2013/11/12,2013/11/16,34,4,FALSE,TRUE,FALSE,Test,Test,1,10,68.25,11,9,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2013/11/04,2013/12/04,2013/11/27,23,0,FALSE,FALSE,TRUE,Test,Test,0,11,47.33,12,22,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9149-MATVB,2012/04/01,2012/05/01,2012/04/30,29,0,TRUE,FALSE,TRUE,Train,Train,0,4,56.1,5,0,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/06/05,2012/07/05,2012/07/13,38,8,FALSE,TRUE,FALSE,Train,Train,2,6,64.06,7,65,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/06/22,2012/07/22,2012/07/18,26,0,FALSE,FALSE,TRUE,Train,Train,0,6,48.35,7,17,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/07/06,2012/08/05,2012/08/05,30,0,FALSE,FALSE,TRUE,Train,Train,0,7,52.74,8,14,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/08/13,2012/09/12,2012/09/13,31,1,FALSE,TRUE,FALSE,Train,Train,1,8,52.46,9,38,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/08/15,2012/09/14,2012/09/19,35,5,FALSE,TRUE,FALSE,Train,Train,1,8,48.02,9,2,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/09/03,2012/10/03,2012/10/03,30,0,FALSE,FALSE,TRUE,Train,Train,0,9,38.59,10,19,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/10/10,2012/11/09,2012/11/09,30,0,FALSE,FALSE,TRUE,Train,Train,0,10,45.31,11,37,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/10/19,2012/11/18,2012/11/10,22,0,FALSE,FALSE,TRUE,Train,Train,0,10,45.61,11,9,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/10/24,2012/11/23,2012/11/21,28,0,FALSE,FALSE,TRUE,Train,Train,0,10,22.47,11,5,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/10/29,2012/11/28,2012/11/27,29,0,FALSE,FALSE,TRUE,Train,Train,0,10,25.83,11,5,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/11/28,2012/12/28,2012/12/25,27,0,FALSE,FALSE,TRUE,Train,Train,0,11,24.32,12,30,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/12/05,2013/01/04,2013/01/06,32,2,FALSE,TRUE,FALSE,Train,Train,1,12,42.28,1,7,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/12/13,2013/01/12,2012/12/27,14,0,FALSE,FALSE,TRUE,Train,Train,0,12,67.27,1,8,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2012/12/24,2013/01/23,2013/01/18,25,0,FALSE,FALSE,TRUE,Train,Train,0,12,64.18,1,11,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/01/09,2013/02/08,2013/02/03,25,0,FALSE,FALSE,TRUE,Train,Train,0,1,65.81,2,16,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/01/09,2013/02/08,2013/02/03,25,0,FALSE,FALSE,TRUE,Train,Train,0,1,36.93,2,0,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/01/18,2013/02/17,2013/02/08,21,0,FALSE,FALSE,TRUE,Train,Train,0,1,72.95,2,9,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/01/26,2013/02/25,2013/02/24,29,0,FALSE,FALSE,TRUE,Train,Train,0,1,25.73,2,8,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/02/04,2013/03/06,2013/02/28,24,0,FALSE,FALSE,TRUE,Train,Train,0,2,56.53,3,9,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/03/14,2013/04/13,2013/04/16,33,3,FALSE,TRUE,FALSE,Train,Train,1,3,23.92,4,38,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/04/01,2013/05/01,2013/04/25,24,0,FALSE,FALSE,TRUE,Train,Train,0,4,50.95,5,18,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/07/02,2013/08/01,2013/07/25,23,0,FALSE,FALSE,TRUE,Train,Train,0,7,36.26,8,92,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/07/13,2013/08/12,2013/08/07,25,0,FALSE,FALSE,TRUE,Train,Train,0,7,51.13,8,11,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/07/15,2013/08/14,2013/08/05,21,0,FALSE,FALSE,TRUE,Train,Train,0,7,46.53,8,2,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/08/21,2013/09/20,2013/09/08,18,0,FALSE,FALSE,TRUE,Test,Train,0,8,81.85,9,37,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/08/28,2013/09/27,2013/09/17,20,0,FALSE,FALSE,TRUE,Test,Train,0,8,63.02,9,7,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/09/13,2013/10/13,2013/09/25,12,0,FALSE,FALSE,TRUE,Test,Train,0,9,37.88,10,16,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/09/21,2013/10/21,2013/10/14,23,0,FALSE,FALSE,TRUE,Test,Train,0,9,42.17,10,8,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/05,2013/12/05,2013/11/19,14,0,FALSE,FALSE,TRUE,Test,Test,0,11,43.26,12,45,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/08,2013/12/08,2013/11/25,17,0,FALSE,FALSE,TRUE,Test,Test,0,11,34.65,12,3,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/15,2013/12/15,2013/12/08,23,0,FALSE,FALSE,TRUE,Test,Test,0,11,46.06,12,7,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/26,2013/12/26,2013/12/18,22,0,FALSE,FALSE,TRUE,Test,Test,0,11,51.42,12,11,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/28,2013/12/28,2013/12/23,25,0,FALSE,FALSE,TRUE,Test,Test,0,11,42.57,12,2,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/11/30,2013/12/30,2013/12/20,20,0,FALSE,FALSE,TRUE,Test,Test,0,11,48.59,12,2,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9149-MATVB,2013/12/02,2014/01/01,2013/12/16,14,0,FALSE,FALSE,TRUE,Test,Test,0,12,38.5,1,2,47.06388889,46.148,3.8,33.8,0.863813964,0.098376911,0.037809125,0,0,0,0.861111111,0.111111111,0.027777778,0,0,0
9174-IYKOC,2012/02/24,2012/03/25,2012/03/20,25,0,TRUE,FALSE,TRUE,Train,Train,0,2,52.04,3,0,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/03/02,2012/04/01,2012/04/02,31,1,FALSE,TRUE,FALSE,Train,Train,1,3,53.79,4,7,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/03/08,2012/04/07,2012/04/12,35,5,FALSE,TRUE,FALSE,Train,Train,1,3,35.46,4,6,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/03/09,2012/04/08,2012/04/09,31,1,FALSE,TRUE,FALSE,Train,Train,1,3,84.25,4,1,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/03/21,2012/04/20,2012/05/12,52,22,FALSE,TRUE,FALSE,Train,Train,4,3,68.81,4,12,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/05/12,2012/06/11,2012/06/04,23,0,FALSE,FALSE,TRUE,Train,Train,0,5,74.7,6,52,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/07/31,2012/08/30,2012/09/10,41,11,FALSE,TRUE,FALSE,Train,Train,2,7,53.08,8,80,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/08/02,2012/09/01,2012/08/24,22,0,FALSE,FALSE,TRUE,Train,Train,0,8,58.2,9,2,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/09/10,2012/10/10,2012/10/11,31,1,FALSE,TRUE,FALSE,Train,Train,1,9,38,10,39,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/09/29,2012/10/29,2012/10/29,30,0,FALSE,FALSE,TRUE,Train,Train,0,9,66.8,10,19,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/09/29,2012/10/29,2012/10/27,28,0,FALSE,FALSE,TRUE,Train,Train,0,9,80.71,10,0,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/10/13,2012/11/12,2012/11/06,24,0,FALSE,FALSE,TRUE,Train,Train,0,10,73.75,11,14,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2012/12/09,2013/01/08,2013/01/15,37,7,FALSE,TRUE,FALSE,Train,Train,1,12,35.69,1,57,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/01/06,2013/02/05,2013/01/19,13,0,FALSE,FALSE,TRUE,Train,Train,0,1,73.09,2,28,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/01/26,2013/02/25,2013/02/18,23,0,FALSE,FALSE,TRUE,Train,Train,0,1,56.27,2,20,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/03/02,2013/04/01,2013/03/23,21,0,FALSE,FALSE,TRUE,Train,Train,0,3,60.84,4,35,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/03/19,2013/04/18,2013/04/06,18,0,FALSE,FALSE,TRUE,Train,Train,0,3,57.46,4,17,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/04/07,2013/05/07,2013/04/29,22,0,FALSE,FALSE,TRUE,Train,Train,0,4,77.01,5,19,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/05/30,2013/06/29,2013/06/15,16,0,FALSE,FALSE,TRUE,Train,Train,0,5,87.31,6,53,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/06/02,2013/07/02,2013/06/27,25,0,FALSE,FALSE,TRUE,Train,Train,0,6,60.65,7,3,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/07/09,2013/08/08,2013/08/02,24,0,FALSE,FALSE,TRUE,Test,Train,0,7,65.39,8,37,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/08/09,2013/09/08,2013/09/02,24,0,FALSE,FALSE,TRUE,Test,Train,0,8,66.82,9,31,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/08/17,2013/09/16,2013/09/06,20,0,FALSE,FALSE,TRUE,Test,Train,0,8,57.6,9,8,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/09/10,2013/10/10,2013/09/29,19,0,FALSE,FALSE,TRUE,Test,Train,0,9,63.58,10,24,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/09/22,2013/10/22,2013/10/23,31,1,FALSE,TRUE,FALSE,Test,Train,1,9,49.88,10,12,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/11/14,2013/12/14,2013/12/06,22,0,FALSE,FALSE,TRUE,Test,Test,0,11,57.61,12,53,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/11/16,2013/12/16,2013/12/09,23,0,FALSE,FALSE,TRUE,Test,Test,0,11,57.12,12,2,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/11/24,2013/12/24,2013/12/18,24,0,FALSE,FALSE,TRUE,Test,Test,0,11,51.62,12,8,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9174-IYKOC,2013/11/27,2013/12/27,2013/12/18,21,0,FALSE,FALSE,TRUE,Test,Test,0,11,71.6,12,3,61.69413793,52.37,6.125,36.125,0.76583032,0.166041596,0.029668051,0,0.038460034,0,0.724137931,0.206896552,0.034482759,0,0.034482759,0
9181-HEKGV,2012/01/27,2012/02/26,2012/03/08,41,11,TRUE,TRUE,FALSE,Train,Train,2,1,86.92,2,0,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/01/29,2012/02/28,2012/03/19,50,20,FALSE,TRUE,FALSE,Train,Train,3,1,59.08,2,2,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/02/16,2012/03/17,2012/03/16,29,0,FALSE,FALSE,TRUE,Train,Train,0,2,64.02,3,18,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/04/16,2012/05/16,2012/05/16,30,0,FALSE,FALSE,TRUE,Train,Train,0,4,61.2,5,60,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/04/16,2012/05/16,2012/06/18,63,33,FALSE,TRUE,FALSE,Train,Train,5,4,88.84,5,0,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/04/21,2012/05/21,2012/06/12,52,22,FALSE,TRUE,FALSE,Train,Train,4,4,88.36,5,5,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/05/02,2012/06/01,2012/06/06,35,5,FALSE,TRUE,FALSE,Train,Train,1,5,58.19,6,11,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/06/14,2012/07/14,2012/08/07,54,24,FALSE,TRUE,FALSE,Train,Train,4,6,78.67,7,43,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/06/17,2012/07/17,2012/07/21,34,4,FALSE,TRUE,FALSE,Train,Train,1,6,66.07,7,3,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
9181-HEKGV,2012/06/21,2012/07/21,2012/07/12,21,0,FALSE,FALSE,TRUE,Train,Train,0,6,90,7,4,76.98304348,77.38578947,14.94736842,44.94736842,0.169591271,0.160464473,0.306922473,0.112983661,0.150727715,0.099310407,0.173913043,0.173913043,0.304347826,0.130434783,0.130434783,0.086956522
